line	text
159	"ثم العبرة ماهيش في اللبس
"
160	"اصل المشكلة عندك، عندك..
"
161	"قلت حاسيبها وبكرة تحس
"
162	"بعده تحس
"
163	"بعده تحس
"
164	"ده انا لو جبس كنت زعقت
"
165	"ماشي صداقة وماشي زمالة
"
166	"بس ماجَتْش على الرجالة
"
167	"ماهي نسوان الدنيا كتير
"
168	"وانا ما بقولش تخاصمي الناس
"
169	"ولا تِتْحِجبي عن الرجالة
"
170	"ولا تعتكفي وتسكني دير
"
171	"بس يا ريت حبة تقدير
"
172	"اني بحبك
"
173	"واني بريدك
"
174	"واني زرعت حياتي في ايدك
"
175	"واني غزلت بنات الدنيا عقود على جيدك
"
176	"واني تعبت من التفكير.
"
177	"واني بغير.
"
178	"تمت
"
1	"وفجاءة الباب خبط و دخلت حور
"
2	"لحظات صمت تام عمت المكان انفاس محبوسة صدمة كبيرة
"
3	"جحظت عين جاسر من وشلت تفكيرة المفجاءة
"
4	"حور: بذعر و تفكير مشلول وصوت مهزوزة اسفه علي التأخير.
"
5	"جاسر بدن ميفكر: اللي ميحترمش مواعيده مايجيش اتفضلي برا الاجتماع، مبحترمش اللي مبيحترمش مواعيده.
"
6	"قالها وبص في الورق أمامه
"
7	"تنحت حور لثواني ثم خرجت مسرع من غرفه الاجتماع علي مكتبه تجري بأنفاس لاهسة لمحتها مها.
"
8	"مها: حور يا حور مالك في اية بتجري كده لية
"
9	"جرت وراها مها
"
10	"مها: مالك يابنتي بتجري كده، اده يا حور انتي بتعيطي حد من العيال جراله حاجة مالك حور حور أنتي سمعاني.
"
11	"حور: انتي كنتي عارفه صح
"
12	"مها: عارفة ايه مش فاهمة
"
13	"حور: عارفة أن المدير الجديد هو جاسر
"
14	"قامت مها واقفة: وه ببتكلمي جد جاسر بتاعنا جاسر واد خالتي بتهزري صح يلهوي لو هوا حيخلي وجعتي سودا.
"
15	"حور: اهدي بقي مش وقت الهبل ده انا مش عارفه اعمل ايه انا خايفه قوي يا مها خايفه علي العيال انا حمشي
"
16	"مها: انتي اتهبلتي تمشي فين يعني لسة ممستيكي من الاجتماع علشان اتاخرتي امال لو ماشيتي بقي.
"
17	"اثناء كلمهم انفتح الباب وظهر جاسر معاه مدراء المستشفى اتكلم كبير مدراء
"
18	"وهنا زي ما شايف حضرتك قسم المخ والأعصاب ودي الدكتور حور من أكفاء الدكاتره هنا
"
19	"جاسر: وهما اكفء الدكاترة عندك مبيحترموش مواعيدهم
"
20	"نظر جاسر لها نظرة احرقتها و التفت لمها نظرها نظرة وعيد ومشي
"
21	"مها: يا لهوي بالهوي شوفتي بصلي كييف الله يرحمك يا مها يما كنتي طيبة يا مها ياصغيرة علي الهم يا مها.
"
22	"حور: باس بقي افصلي، مها اطلعي برا اطلعي
"
23	"وعدا باقي اليوم بدون أن يلتقو
"
24	"روحت حور وهي تتلفت حولها خوفا من أن تلقاه.
"
25	"فور دخولها للفيلا جرت وحضنت اولادها و الدموع تنهمر من عينيها كأنها تستمد الدعم و القوة منهم
"
26	"دخلت حور حجرتها تحتضن نفسها بذراعيها و كان حنين الماضي كله رجعولها بشوق قاتل..
"
27	"حور: تقول لنفسها يبقي جاسر بيني وبينه خطوة و مجريش في حضنه يااااه بقي امشي اتلفت ورايا وهو مصدر الامان يارب الصبر يارب الصبر
"
28	"ونفس الليله لم تقل طول علي جاسر ولكن كان كالثور الهائج كان نفسه يصفعها علي تركه و بعدين يجذبها لحضه حتى يستشف الدفا الذي فقده من سنين
"
29	"قال جاسر: بس لأ ياحور لا بحق الايام التهانت فيها وكل النجع جاب اسمي وبقي في الأرض حدفعك التمن غالي بس اقدر يارب مضعفش لما ابص في عينيها..
"
30	"صباح اليوم التالي ذهبت حور في معادها منعا للاحتكاك بيه
"
31	"بداءت في ممارسة عملها
"
32	"استدعها المدير
"
33	"دخلت حور: هو حضرتك طلبتي قالتها حور وهي تنظر للأرض لأنها تعلم لو رفعت عينها وجت في عنية حتكشف حنين وشوق سنين لقد قتلها الحنين.
"
34	"جاسر ولم يرفع راسه من علي الورق أمامه اه طلبتك
"
35	"ايه المهزلة اللي انا شيفها دي الجداول فيها لغبطة يعني ايه من اول مامسكتي الشغل ما اشتغلتيش شفت ليلي ليه أن شاء الله بتخافي من البعبع اللي بيطلع بليل.
"
36	"حور: حضرتك انا عندي ظروف مينفعش اشتغل بليل و الكلام ده انا كنت متفقة معاه مع المدير، ولم تكمل.
"
37	"جاسر: خبط علي المكتب بيده جعلها تترج أمامه، انا مليش دعوة بغيري انا ليا نظامي كلام الفارغ ده يتغير انتي من النهارده شفت ليلي.
"
38	"حور: اللي هو ازاي يعني حشتغل اتنين شفت
"
39	"جاسر: وانتي وراكي لا زوج ولا أهل و الاعيل. لتكوني اتجوزتي و انتي علي زمت راجل تاني، ايه ولا
"
40	"حور، :
"
41	"مسمحلكش و كفايا تجريح بقي ايه مبتحرمش
"
42	"جاسر: دكتورة حور احفظي مكانك انا مبدخلش الخصوصيات في شغل ولا ناوية تهربي تاني.
"
43	"حور: انا مش حرد عليك كل واحد عارف هو عمل ايه وانا مهربتش غير. لما انت هنت كرامتي يا جاسر باشا و وشفت ليل انا مبشتغلش.
"
44	"جاسر: يبقي استقبلي وملكيش حقوق عندي
"
45	"حور: واسيب شغلي بعد ما عملت اسمي دا القسم ده انا اللي عملتهه اسم في مستشفى
"
46	"جاسر؛: واللهي دي مشكلتك و حتشتغلي شفت ليل
"
47	"حور: بعند حاضر،
"
48	"جاسر: يلا علي شغلك يا دكتورة انتي مش مروحة انهارده حتشتغلي الشفتين مع بعض
"
49	"خرجت حور وهي في قمة غضبها تحاول الاتصال بناني
"
50	"حور: الو ايوة وياليلي هو انتي ممكن نباتي مع الاولاد انهاردة.
"
51	"ليلي: لا يافندم طبعا احنا متفقناش علي كده مقدرش انا حمشي في معادي انا اسفة يا مدام ده شغل.
"
52	"حور: خلاص خلاص يا ليلي
"
53	"دخلت حور عند مها: مها ممكن تاخدي الاولاد عندك انهارده
"
54	"مها: طبعا دول حبايب قلبي بس ليه
"
55	"حور: من غير ليه البوس اللكبير بداء يلعب معايا لعبة القط والفار و عاوزني اسلم بس علي مين انتي عارفاني عنيده لابعد حد...
"
56	"واصلت حور شفتين متواصلين وكانت في قمة التعب ولسة حتروح
"
57	"دخلت ممرضة دكتورة حور في حاله وعوزاكي بالاسم
"
58	"حور: نهله انا خلصانه حوليها لحد تاني
"
59	"نهلة ماهو مش حينفع هو طلبك و هو عند المدير و عاوزك المدير قالي اندهك
"
60	"حور: دا عبط بقي انا رياحاله لما اشوف اخرتها
"
61	"دخلت حور عند جاسر و التعب والاجهاد واضح عليها
"
62	"حور: حضرتك طلبتي
"
63	"جاسر: رفع عينه قلبه كان حينخلع من اللهفه عليها نفسة قوي يخدها في حضنه ويعوض سنين الحرمان.
"
64	"جاسر اه اتفضلي اقعدي دكتورة حور معلش انا عارف انك تعبانه بس شوفي الحالة دي كده هو طالبك بالاسم
"
65	"شافت حور الأشعة و التحاليل وشخصة الحالة و عطتة موعد بليل
"
66	"استءذنت حور ومشت لنتام
"
67	"نامت حور ساعتين و طلبة استدعاؤها في مستشفي لأمر ضروري.
"
68	"حور: الو يا نهلة خير بقي
"
69	"نهلة: اسفه واللهي ياكتورة مش بأديا حالة مستعجلة متنفعش نتاجل
"
70	"حور: اووف بقي وانا حسيب العيال فين انهارده الاحد اجازة ليلي.
"
71	"نهلة: هاتيهم معاكي زي كل مرة
"
72	"حور: وأستاذ فرنكشتاين إلى هناك ده
"
73	"نهلة: بشبه ابتسامة متخافيش حخليهم عندي و أو سأل حقول تابعي
"
74	"حور: ماشي يا نهله جاية
"
75	"ذهبت حور برفقت الاولاد وهي تدعي في سرها أن ميشفهومش
"
76	"دخلت حور القسم وتركت الاولاد بصحبه نهلة
"
77	"جاسر ماشي في ردهت المشفي لقي بنوته صغيرة بتجري خبطت في
"
78	"وطي جاسر بمستواها وقلبه خفق بشده
"
79	"جاسر بصوت ناعم، : هو القمر مستعجل قوي كده ليه
"
80	"أ.
"
81	"سيل: اولا انا مثتعجله جداا ومامتي قالتلي مكلمثي حد معرفهوش
"
82	"جاسر: شاطورة، بس قوليلي مستعجل. جدا كده ليه ونظر لايدها لقها حاملة شنطة صغيرة وقال اي شنطة دي فيها ايه.
"
