line	text	word_order	CODA
46389	كدا	54	كدا
25173	مالك	1	مالك
25173	كيف	2	كيف
25173	يا	3	يا
25173	راجل	4	راجل
23399	محدش	1	محدش
23399	يعرف	2	يعرف
23399	حاجه	3	حاجة
23399	من	4	من
23399	اللي	5	اللي
23399	حصلت	6	حصلت
23399	هنا	7	هنا
23399	NULL	8	يا
23399	ياروح	9	روح
23399	امك	10	امك
23399	فاهمه	11	فاهمة
18829	بكفياكى	1	بكيفياكي
18829	يا	2	يا
18829	بت	3	بت
18829	الناس	4	الناس
18829	عملتى	5	عملتي
18829	اللى	6	اللي
18829	عليكى	7	عليكي
18829	وزيادة	8	وزيادة
18829	كمان	9	كمان
18829	والمفروض	10	والمفروض
18829	كنت	11	كنت
18829	تسافرى	12	تسافري
18829	مع	13	مع
18829	ابوكى	14	ابوكي
18829	امبارح	15	امبارح
18829	الف	16	الف
18829	شكر	17	شكر
18829	تجدرى	18	تقدري
18829	تجهزى	19	تجهزي
18829	حاجتك	20	حاجتك
109	مستعجله	1	مستعجلة
109	للنزول	2	للنزول
19223	انتى	1	انتي
19223	اللي	2	اللي
19223	هتتحسبي	3	هتتحاسبي
19223	مش	4	مش
19223	انا	5	انا
21485	ناصر	1	ناصر
21485	فين	2	فين
34393	يبقي	1	يبقى
34393	انا	2	انا
34393	لازم	3	لازم
34393	ارجع	4	ارجع
34393	مصر	5	مصر
34393	حالا	6	حالا
3137	مراتك	1	مراتك
3137	هتسقط	2	هتسقط
3137	يا	3	يا
3137	ابني	4	ابني
3137	الحقها	5	الحقها
17846	اهلا	1	اهلا
17846	NULL	2	يا
17846	يادكتورة	3	دكتورة
17846	شرفتي	4	شرفتي
17846	المستشفى	5	المستشفى
17846	طيب	6	طيب
17846	عن	7	عن
17846	اذنك	8	اذنك
17846	بقى	9	بقى
17846	يا	10	يا
17846	مدحت	11	مدحت
17846	هاجيلك	12	هاجيلك
17846	وقت	13	وقت
17846	تانى	14	تاني
17846	ونبقى	15	ونبقى
17846	نكمل	16	نكمل
5563	نعم	1	نعم
5563	بتقولي	2	بتقولي
5563	حاجه	3	حاجة
40073	اهدي	1	اهدي
40073	اركبي	2	اركبي
40073	العربية	3	العربية
37424	نوعا	1	نوعاً
37424	ما	2	ما
19386	ايوة	1	ايوة
19386	صح	2	صح
19386	وفيها	3	وفيها
19386	ايه	4	ايه
19386	انا	5	انا
19386	الكبير	6	الكبير
19386	ومن	7	ومن
19386	حقي	8	حقي
19386	اعمل	9	اعمل
19386	اي	10	اي
19386	حاجة	11	حاجة
19386	عوزها	12	عاوزها
19386	من	13	من
19386	غير	14	غير
19386	محد	15	ما 
19386	NULL	16	حد
19386	يحاسبني	17	يحاسبني
4379	هو	1	هو
4379	انا	2	انا
4379	نمت	3	نمت
4379	كتير	4	كثير
29294	هدييييير	1	هدير
6718	بس	1	بس
6718	للاسف	2	للاسف
6718	نظرتها	3	نظرتها
6718	مش	4	مش
6718	ندم	5	ندم
6718	كلها	6	كلها
6718	غل	7	غل
6718	و	8	NULL
6718	حقد	9	وحقد
6718	و	10	NULL
6718	كره	11	وكره
935	بقولك	1	باقول
935	NULL	2	لك
935	يا	3	يا
935	أمي	4	أمي
935	متعمليش	5	ما
935	NULL	6	تعمليش
935	حسابنا	7	حسابنا
935	NULL	8	في
935	فالغدا	9	 الغدا
935	أصلك	10	أصل
935	عمي	11	عمي
935	ماهر	12	ماهر
935	عازمنا	13	عازمنا
935	النهاردة	14	النهاردة
935	ع	15	على
935	الغدا	16	الغدا
935	معاهم	17	معاهم
935	وهاخد	18	وهاخذ
935	سمية	19	سمية
935	وأروح	20	وأروح
41082	يعنى	1	يعني
41082	اي	2	ايه
41082	شويه	3	شوية
41082	وهيخف	4	وهيخف
41082	قومي	5	قومي
41082	البسي	6	البسي
41082	نروح	7	نروح
41082	عند	8	عند
41082	الدكتوره	9	الدكتورة
33892	اسلوب	1	اسلوب
33892	العنف	2	العنف
33892	ياسيدى	3	يا 
33892	NULL	4	سيدي
33892	ولا	5	ولا
33892	انت	6	انت
33892	فاكرها	7	فاكرها
33892	مش	8	مش
33892	NULL	9	هتحكي
33892	هاتحكيلى	10	 لي
33892	على	11	على
33892	اللى	12	اللي
33892	حصل	13	حصل
14498	اول	1	اول
14498	مرة	2	مرة
14498	اعرف	3	اعرف
14498	ان	4	ان
14498	قصي	5	قصي
14498	بيغني	6	بيغني
25535	تمام	1	تمام
25535	عايزة	2	عايزة
25535	تروحى	3	تروحي
25535	فين	4	فين
11553	يالا	1	يلا
11553	بينا	2	بينا
12909	كل	1	كل
12909	واحد	2	واحد
12909	و	3	NULL
12909	عذره	4	وعذره
12909	معاه	5	معه
12909	يا	6	يا
12909	بتى	7	بتى
12909	محدش	8	ماحدش
12909	عارف	9	عارف
12909	هي	10	هي
12909	ايه	11	ايه
12909	NULL	12	حالها
12909	حالهاربنا	13	 ربنا
12909	يفرها	14	يفرجها
12909	على	15	على
12909	الكل	16	الكل
15800	باه	1	بقى
15800	أنتي	2	أنتي
15800	يا	3	يا
15800	سلمى	4	سلمى
15800	اتجولي	5	تقولي
15800	إكده	6	إكده
15800	لو	7	لو
15800	سلافة	8	سلافة
15800	كنت	9	كنت
15800	جولت	10	قولت
15800	مش	11	مش
15800	امهم	12	مهم
15800	اتعودنا	13	اتعودنا
15800	على	14	على
15800	طبعها	15	طبعها
15800	في	16	في
15800	الغشمرة	17	الغشمرة
15800	لكن	18	لكن
15800	انتي	19	انتي
7138	ديما	1	ديما
7138	روحي	2	روحي
7138	العربية	3	العربية
7138	و	4	NULL
7138	متخرحيش	5	وما
7138	NULL	6	تخرجيش
7138	منها	7	منها
7138	مهما	8	مهما
7138	حصل	9	حصل
9425	هههههههههههه	1	هههههههههههه
9425	اخلص	2	اخلص
9425	يامراد	3	يا 
9425	NULL	4	مراد
9425	اشحال	5	ايش
9425	NULL	6	حال
9425	ماكان	7	ما
9425	NULL	8	كان
9425	كتب	9	كتب
9425	كتاب	10	كتاب
9425	يبجى	11	يبقى
9425	يلفهالك	12	يلفها 
9425	NULL	13	لك
9425	في	14	في
9425	الدخله	15	الدخلة
30059	علشان	1	علشان
30059	الاول	2	الاول
30059	اربيها	3	اربيها
30059	و	4	NULL
30059	اذلها	5	واذلها
30059	و	6	NULL
30059	بعدين	7	وبعدين
30059	ارميها	8	ارميها
30059	في	9	في
30059	الشارع	10	الشارع
30059	لانها	11	لانها
30059	هتبقي	12	هتبقي
30059	خاينة	13	خاينة
40213	حمدلله	1	حمدلله
40213	بالسلامة	2	بالسلامة
40213	يا	3	يا
40213	دكتورة	4	دكتورة
40213	نبض	5	نبض
26406	الله	1	الله
26406	اكبر	2	اكبر
26406	هو	3	هو
26406	ده	4	ده
26406	الكلام	5	الكلام
26406	و	6	NULL
26406	الله	7	والله
26406	و	8	NULL
26406	هاتبجى	9	وهتبقى
26406	اخو	10	اخو
26406	الداكتورة	11	الدكتورة
26406	يا	12	يا
26406	ماهر	13	ماهر
25821	تسلمى	1	تسلمي
25821	وتعيشى	2	وتعيشي
25821	يا	3	يا
25821	سمرة	4	سمرة
25821	ربنا	5	ربنا
25821	يتمم	6	يتمم
25821	بخير	7	بخير
15581	مش	1	مش
15581	يمكن	2	يمكن
15581	اكون	3	اكون
15581	قوة	4	قوة
15581	عيلة	5	عيلة
15581	المنشاوي	6	المنشاوي
15581	وبقى	7	وابقى
15581	الكبيرة	8	الكبيرة
15581	كمان	9	كمان
15581	اللي	10	اللي
15581	كلكم	11	كلكم
15581	تركعو	12	تركعوا
15581	تحت	13	تحت
15581	رجلي	14	رجلي
15581	وتستنو	15	وتستنوا
15581	اوامري	16	اوامري
2071	ايه	1	ايه
2071	رأيك	2	رأيك
2071	نخرج	3	نخرج
2071	نتمشي	4	نتمشي
2071	شوية	5	شوية
17490	حاولت	1	حاولت
17490	والله	2	والله
17490	يا	3	يا
17490	أمل	4	أمل
17490	بس	5	بس
17490	منفعش	6	ما
17490	NULL	7	نفعش
17490	الكلمة	8	الكلمة
17490	الاولي	9	الاولى
17490	والاخيرة	10	والاخيرة
17490	في	11	في
17490	المواضيع	12	المواضيع
17490	اللي	13	اللي
17490	كيف	14	كيف
17490	دي	15	دي
17490	بتبجا	16	بتبقى
17490	لدي	17	لجدي
17490	لحاله	18	لحاله
17490	وممنوع	19	وممنوع
17490	النجاش	20	النقاش
17490	فيها	21	فيها
33802	تمام	1	تمام
33802	مين	2	مين
33802	إلى	3	اللي
33802	NULL	4	اداها
33802	ادهالك	5	 لك
9861	لا	1	لا
9861	خارجة	2	خارجة
9861	اهو	3	اهو
9861	ثم	4	ثم
9861	خرجت	5	خرجت
9861	مرتديأ	6	مرتدياً
9861	قميص	7	قميص
9861	شفاف	8	شفاف
9861	طويل	9	طويل
9861	لونه	10	لونه
9861	بمبه	11	بمبة
9861	بودرة	12	بودرة
9861	و	13	NULL
9861	ترفع	14	وترفع
9861	شعرها	15	شعرها
9861	الطويل	16	الطويل
9861	جدااا	17	جدا
9861	الناعم	18	الناعم
9861	ديل	19	ذيل
9861	حصان	20	حصان
9861	و	21	NULL
9861	مع	22	ومع
9861	بعض	23	بعض
9861	لمسات	24	لمسات
9861	من	25	من
9861	الميكب	26	الميكب
9861	والروج	27	والروج
9861	الهادي	28	الهادي
9861	الذي	29	الذي
9861	يليق	30	يليق
9861	عليه	31	عليها
36949	منعرفش	1	ما
36949	NULL	2	نعرفش
36949	يا	3	يا
36949	بتي	4	بتي
36949	في	5	فيه
36949	ايه	6	ايه
36949	جي	7	جي
36949	تليفون	8	تليفون
36949	لزين	9	لزين
36949	خلي	10	خلاه
36949	جرئ	11	جري
36949	من	12	من
36949	غير	13	غير
36949	مايقول	14	ما
36949	NULL	15	يقول
36949	في	16	فيه
36949	ايه	17	ايه
18188	متجلجيش	1	ما 
18188	NULL	2	تقلقيش
18188	زى	3	زي
18188	الفل	4	الفل
18188	بس	5	بس
18188	الداكتور	6	الدكتور
18188	جال	7	قال
18188	لازم	8	لازم
18188	يتحطوا	9	يتحطوا
18188	في	10	في
18188	الحضانة	11	الحضانة
18188	كام	12	كام
18188	يوم	13	يوم
18188	و	14	NULL
18188	قهقه	15	وقهقه
18188	مستطردا	16	مستطردا
18188	و	17	NULL
18188	الحاة	18	والحجة
18188	فضيلة	19	فضيلة
18188	من	20	من
18188	ساعتها	21	ساعتها
18188	واجفة	22	واقفة
18188	جصاد	23	قصاد
18188	الاوضة	24	الاوضة
18188	الجزار	25	الجزار
18188	تطل	26	تطل
18188	عليهم	27	عليهم
18188	خايفة	28	خايفة
18188	يبدلوهم	29	يبدلوهم
28299	الوكل	1	الوكل
28299	NULL	2	يا
28299	ياحب	3	حب
28299	والكل	4	والكل
28299	تحت	5	تحت
28299	ينطروكى	6	ينطروكي
28299	قاوم	7	قاوم
28299	عشان	8	عشان
28299	NULL	9	حضرت
28299	حضابط	10	 الظابط
28299	مش	11	مش
28299	ياخد	12	ياخذ
28299	على	13	على
28299	خاطرة	14	خاطره
28299	منينا	15	مننا
28299	وانت	16	وانت
28299	ضيفة	17	ضيفه
28299	حدانا	18	حدانا
12473	ايوه	1	ايوه
12473	يا	2	يا
12473	عاصم	3	عاصم
12473	والله	4	والله
12473	ما	5	ما
12473	كنت	6	كنت
12473	أعرف	7	أعرف
12473	كل	8	كل
12473	اللي	9	اللي
12473	حصل	10	حصل
12473	ده	11	ده
12473	جال	12	قال
12473	إيه	13	إيه
12473	كانوا	14	كانوا
12473	مخبيين	15	مخبيين
12473	عليا	16	عليّ
12473	خايفين	17	خايفين
12473	على	18	على
12473	صحتي	19	صحتي
12473	والله	20	والله
12473	جلبت	21	قلبت
12473	عليهم	22	عليهم
12473	كلهم	23	كلهم
12473	كيف	24	كيف
12473	يخبوا	25	يخبوا
12473	حاة	26	حاجة
12473	واعرة	27	واعرة
12473	كيف	28	كيف
12473	اللي	29	اللي
12473	حصل	30	حصل
12473	للبت	31	للبت
12473	وما	32	وما
12473	حد	33	حد
12473	يجول	34	يقول
12473	اتركنا	35	اتركننا
12473	ع	36	على
12473	الرف	37	الرف
12473	يا	38	يا
12473	عاصم	39	عاصم
29402	طبعا	1	طبعا
29402	هو	2	هو
29402	اكمنى	3	اكمني
29402	بجيت	4	بقيت
29402	أسد	5	أسد
29402	عجوز	6	عجوز
29402	يبجى	7	يبقى
29402	معرفش	8	ما
29402	NULL	9	اعرفش
29402	دارى	10	داري
29402	بيحصل	11	بيحصل
29402	فيها	12	فيها
29402	ايه	13	ايه
40105	اولع	1	اولع
40105	مي	2	مي
40105	NULL	3	عاملة
40105	عملالك	4	 لك
40105	القميص	5	القميص
40105	قلع	6	قلع
40105	نفسك	7	نفسك
40105	بقه	8	بقى
10317	بشرتك	1	بشرتك
10317	مش	2	مش
10317	محتاجة	3	محتاجة
10317	اي	4	اي
10317	حاجة	5	حاجة
10317	غير	6	غير
10317	ميكب	7	مايكب
10317	بسيط	8	بسيط
10317	جدا	9	جدا
21264	مين	1	مين
21264	بره	2	بره
6616	عادي	1	عادي
6616	خلاص	2	خلاص
6616	متقولش	3	ما 
6616	NULL	4	تقولش
21413	نفور	1	نفور
21413	منك	2	منك
21413	بس	3	بس
21413	أنا	4	أنا
21413	عمرى	5	عمري
21413	ما	6	ما
21413	نفرت	7	نفرت
21413	منك	8	منك
21413	يا	9	يا
21413	قماح	10	قماح
21413	حتى	11	حتى
21413	في	12	في
21413	عز	13	عز
21413	قسوتك	14	قسوتك
21413	وعنفك	15	وعنفك
21413	معايا	16	معاي
21413	مكنتش	17	ما 
21413	NULL	18	كنتش
21413	بنفر	19	بانفر
21413	منك	20	منك
21413	كنت	21	كنت
21413	بتمنى	22	باتمنى
21413	تتغير	23	تتغير
21413	وتعاملنى	24	وتعاملني
21413	بشوية	25	بشوية
21413	حنيه	26	حنية
21413	وتبطل	27	وتبطل
21413	عنجهيتك	28	عنجهيتك
21413	معايا	29	معاي
33188	واه	1	واه
33188	جرا	2	جرى
33188	ايه	3	ايه
33188	NULL	4	يا
33188	ياروح	5	 روح
33188	بتكتري	6	بتكثري
33188	حديت	7	حديث
33188	ليه	8	ليه
33188	خلاص	9	خلاص
33188	انا	10	انا
33188	قريت	11	قريت
33188	فتحتك	12	فاتحتك
33188	علي	13	على
33188	ولد	14	ولد
33188	عمك	15	عمك
2146	طب	1	طب
2146	سألت	2	سألت
2146	موظف	3	موظف
2146	الاستقبال	4	الاستقبال
2146	اللي	5	اللي
2146	في	6	في
2146	البرج	7	البرج
11521	حاضر	1	حاضر
11521	انا	2	انا
11521	NULL	3	هاقول
11521	هقولك	4	 لك
11521	انا	5	انا
11521	صحبك	6	صاحبك
11521	اللي	7	اللي
11521	جبته	8	جبته
11521	لحد	9	لحد
11521	بيتنا	10	بيتنا
11521	جاب	11	جاب
11521	واحد	12	واحد
11521	وغتصبني	13	واغتصبني
11521	ايوا	14	ايوا
11521	اغتصبني	15	اغتصبني
4504	وأني	1	وأني
4504	هجي	2	هاجي
4504	معاكي	3	معاكي
4504	ليه	4	ليه
4504	مأتخدي	5	ما 
4504	NULL	6	تأخذي
4504	حد	7	حد
4504	من	8	من
4504	الحريم	9	الحريم
4716	الكل	1	الكل
4716	هيطلع	2	هيطلع
4716	علي	3	على
4716	المطار	4	المطار
4716	وانا	5	وانا
4716	هحصلكم	6	هاحصلكم
9964	البقاء	1	البقاء
9964	لله	2	لله
3942	ب	1	NULL
3942	بس	2	بس
3942	حرام	3	حرام
3942	عليها	4	عليها
3942	يما	5	يما
3942	د	6	NULL
3942	دا	7	دا
3942	ولع	8	ولع
3942	فيهم	9	فيهم
18379	معرفش	1	ما 
18379	NULL	2	اعرفش
18379	بقي	3	بقى
18379	بس	4	بس
18379	بردو	5	بردو
18379	مكنش	6	ما 
18379	NULL	7	كانش
18379	ينفع	8	ينفع
18379	تبوسني	9	تبوسني
18379	قدامهم	10	قدامهم
38819	الين	1	آلين
38819	مين	2	مين
48508	يا	1	يا
48508	سلام	2	سلام
48508	هو	3	هو
48508	في	4	فيه
48508	احسن	5	احسن
48508	من	6	من
48508	النسوان	7	النسوان
48508	والهلس	8	والهلس
48508	اااه	9	اه
48508	يا	10	يا
48508	جدع	11	جدع
33815	انتي	1	انتي
33815	راحة	2	رايحة
33815	فين	3	فين
493	شكرا	1	شكرا
493	يا	2	يا
493	طنط	3	طنط
39673	شاب	1	شاب
39673	عنده	2	عنده
39673	29	3	29
39673	NULL	4	سنة
39673	سنةطويل	5	 طويل
39673	نوعا	6	نوعا
39673	مارياضي	7	ما 
39673	NULL	8	رياضي
39673	و	9	NULL
39673	جسمه	10	وجسمه
39673	متناسقعيونه	11	متناسق 
39673	NULL	12	عيونه
39673	باللون	13	باللون
39673	الاخضر	14	الاخضر
39673	و	15	NULL
39673	بشرته	16	وبشرته
39673	قمحاوية	17	قمحاوية
39673	و	18	NULL
39673	عنده	19	وعنده
39673	دقن	20	ذقن
39673	بسيطةرجل	21	بسيطة 
39673	NULL	22	رجل
39673	اعمال	23	اعمال
39673	و	24	NULL
39673	ليه	25	له
39673	شغل	26	شغل
39673	خاص	27	خاص
39673	بناه	28	بناه
39673	بنفسه	29	بنفسه
39673	شخص	30	شخص
39673	حكيم	31	حكيم
39673	بس	32	بس
39673	من	33	من
39673	الناس	34	الناس
39673	اللي	35	اللي
39673	بتغضب	36	بتغضب
39673	بسرعة	37	بسرعة
39673	هو	38	هو
39673	و	39	NULL
39673	آسر	40	وآسر
39673	اخوات	41	اخوات
39673	بس	42	بس
39673	علاقتهم	43	علاقتهم
39673	مش	44	مش
39673	قوية	45	قوية
20731	طب	1	طب
20731	ليه	2	ليه
20731	مجولتش	3	ما
20731	NULL	4	قولتش
20731	يا	5	يا
20731	ولدي	6	ولدي
11779	يا	1	يا
11779	ماما	2	ماما
11779	هى	3	هي
11779	كانت	4	كانت
11779	فى	5	في
11779	موقف	6	موقف
11779	صعب	7	صعب
